id,schema_version,status,source_id,entity_id,kind,language,name,script,source_locator,valid_from,valid_to
ALS-C5ACF8F9BBF95881,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41581432,official_variant,fr,Ahouaz EL Hajeb,Latn,ADM4 row / research sector code 41581432; dated ADM3 parent 4158,,
ALS-C5AFC388F59D5A9F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61541938,official_variant,fr,Oued Ailou,Latn,ADM4 row / research sector code 61541938; dated ADM3 parent 6154,,
ALS-C5BA57CB8A6353CD,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1458326,official_variant,fr,Mehrine,Latn,ADM4 row / research sector code 1458326; dated ADM3 parent 1458,,
ALS-C5CA2EF961E95BC4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52521769,official_variant,fr,Oued Esseder,Latn,ADM4 row / research sector code 52521769; dated ADM3 parent 5252,,
ALS-C5CD45B0623F5EC6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2359841,official_variant,fr,Ezzitouna,Latn,ADM4 row / research sector code 2359841; dated ADM3 parent 2359,,
ALS-C5D8EC5E53A658B2,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2418,official_variant,fr,Kesra,Latn,January 2024 workbook row: governorate 24; municipality code 2418,,
ALS-C5F39ABBAB435DD4,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4228,official_variant,fr,Khmouda,Latn,January 2024 workbook row: governorate 42; municipality code 4228,,
ALS-C5F6B4B673635DAC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1763566,official_variant,fr,Sidi Ali Chabab,Latn,ADM4 row / research sector code 1763566; dated ADM3 parent 1763,,
ALS-C659A6DE8A125A51,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1754508,official_variant,fr,Amaden,Latn,ADM4 row / research sector code 1754508; dated ADM3 parent 1754,,
ALS-C682AAD3E1C05B12,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2253703,official_variant,fr,El Brahmi,Latn,ADM4 row / research sector code 2253703; dated ADM3 parent 2253,,
ALS-C69C18CE67E252CF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52551811,official_variant,fr,El Ghorabet,Latn,ADM4 row / research sector code 52551811; dated ADM3 parent 5255,,
ALS-C6C71D71D2085B3C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-3155969,official_variant,fr,Sahloul,Latn,ADM4 row / research sector code 3155969; dated ADM3 parent 3155,,
ALS-C6EAA52D4BF5543A,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1723,official_variant,fr,Rafraf,Latn,January 2024 workbook row: governorate 17; municipality code 1723,,
ALS-C6FFF6582B6851F5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2359836,official_variant,fr,El Ksour,Latn,ADM4 row / research sector code 2359836; dated ADM3 parent 2359,,
ALS-C733FC3BCA065A5D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43521582,official_variant,fr,El Ahouaz,Latn,ADM4 row / research sector code 43521582; dated ADM3 parent 4352,,
ALS-C74DA91DE3F953ED,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32561082,official_variant,fr,Zaouiet Kontoch,Latn,ADM4 row / research sector code 32561082; dated ADM3 parent 3256,,
ALS-C756B421EE1953AA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1755513,official_variant,fr,Tahent,Latn,ADM4 row / research sector code 1755513; dated ADM3 parent 1755,,
ALS-C758E3D784B15366,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-7FC434299269,official_variant,ar,أدري الشاطئ,Arab,Legacy spelling matched to official municipality entry إدري الشاطئ,,
ALS-C760BF6F9AEE550E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1152107,official_variant,fr,El Hafsia,Latn,ADM4 row / research sector code 1152107; dated ADM3 parent 1152,,
ALS-C766DAD7DE8755F5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1352216,official_variant,fr,El Yasminet,Latn,ADM4 row / research sector code 1352216; dated ADM3 parent 1352,,
ALS-C769167CD23B55F0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116646,official_variant,fr,El Mourouj (2),Latn,ADM4 row / research sector code 116646; dated ADM3 parent 1166,,
ALS-C76AA50BB6D157BA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42621558,official_variant,fr,Hanachi,Latn,ADM4 row / research sector code 42621558; dated ADM3 parent 4262,,
ALS-C7938141218155B3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32541070,official_variant,fr,Melichet,Latn,ADM4 row / research sector code 32541070; dated ADM3 parent 3254,,
ALS-C7A8B8FE7D775ED6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2254716,official_variant,fr,Aïn Es-Snoussi,Latn,ADM4 row / research sector code 2254716; dated ADM3 parent 2254,,
ALS-C7ABEA12AD4B5927,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43561623,official_variant,fr,Ouled Brahim,Latn,ADM4 row / research sector code 43561623; dated ADM3 parent 4356,,
ALS-C7CA38BB97D45B59,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3118,official_variant,fr,Sidi Bou Ali,Latn,January 2024 workbook row: governorate 31; municipality code 3118,,
ALS-C7D53A14861E5431,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2461943,official_variant,fr,Er Remil,Latn,ADM4 row / research sector code 2461943; dated ADM3 parent 2461,,
ALS-C7DC12D30E5D5A07,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-9E0FFCD0840F,transliteration,en,Wasatiyyah,Latn,"Regulation No. 46 of 2000, Article 5; Liwa الوسطية clause",,
ALS-C7DFF6C777C159A8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2258759,official_variant,fr,Hakim Nord,Latn,ADM4 row / research sector code 2258759; dated ADM3 parent 2258,,
ALS-C80626C993BA5037,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5113,official_variant,fr,Ghanouch,Latn,January 2024 workbook row: governorate 51; municipality code 5113,,
ALS-C8171E2A238B5D14,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32551076,official_variant,fr,El Jnaïha,Latn,ADM4 row / research sector code 32551076; dated ADM3 parent 3255,,
ALS-C81BB04509535458,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2251684,official_variant,fr,Souk Es-Sebt,Latn,ADM4 row / research sector code 2251684; dated ADM3 parent 2251,,
ALS-C829C607377D5695,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3126,official_variant,fr,Kandar,Latn,January 2024 workbook row: governorate 31; municipality code 3126,,
ALS-C8553CE8F12E52CB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53511861,official_variant,fr,Essâada,Latn,ADM4 row / research sector code 53511861; dated ADM3 parent 5351,,
ALS-C8A6E96E46C757CE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2360842,official_variant,fr,Dahmani,Latn,ADM4 row / research sector code 2360842; dated ADM3 parent 2360,,
ALS-C8CBF2115F9950A0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52531778,official_variant,fr,Ouarjijene,Latn,ADM4 row / research sector code 52531778; dated ADM3 parent 5253,,
ALS-C8DBCFDE66BE5FD8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-GOVERNORATE-D28A09D558AD,official_variant,fr,Kairouan,Latn,ADM2 row / research governorate code 41,,
ALS-C8DF035E747D57A3,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2417,official_variant,fr,Er-Rouhia,Latn,January 2024 workbook row: governorate 24; municipality code 2417,,
ALS-C8F8F6C802EE5894,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1358241,official_variant,fr,Rades Mellaha,Latn,ADM4 row / research sector code 1358241; dated ADM3 parent 1358,,
ALS-C8FF015F70B95AFB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2357827,official_variant,fr,Hentaïa,Latn,ADM4 row / research sector code 2357827; dated ADM3 parent 2357,,
ALS-C93C4DF4E3F95C49,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2258757,official_variant,fr,Oued Meliz Ouest,Latn,ADM4 row / research sector code 2258757; dated ADM3 parent 2258,,
ALS-C976435692B756DB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1167122,official_variant,fr,Abulkacem Ech-chebbi,Latn,ADM4 row / research sector code 1167122; dated ADM3 parent 1167,,
ALS-C9769461D77A58DB,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-7A641B92B630,transliteration,en,Rusayfah,Latn,"Regulation No. 46 of 2000, Article 9; Liwa الرصيفة clause",,
ALS-C9A19DE5BEF352E4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31621015,official_variant,fr,Kondar,Latn,ADM4 row / research sector code 31621015; dated ADM3 parent 3162,,
ALS-C9A663C01B9D5AF6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115789,official_variant,fr,Ettahrir (3),Latn,ADM4 row / research sector code 115789; dated ADM3 parent 1157,,
ALS-C9AEA77B72CD5C83,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51541705,official_variant,fr,Ghanouche Sud,Latn,ADM4 row / research sector code 51541705; dated ADM3 parent 5154,,
ALS-C9CFE18E512D553A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-3153957,official_variant,fr,Oued Blibane,Latn,ADM4 row / research sector code 3153957; dated ADM3 parent 3153,,
ALS-C9E504687E4D5E55,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61571960,official_variant,fr,Krichet Nâam,Latn,ADM4 row / research sector code 61571960; dated ADM3 parent 6157,,
ALS-C9F50B36C2535F5C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115418,official_variant,fr,Borj Zouara,Latn,ADM4 row / research sector code 115418; dated ADM3 parent 1154,,
ALS-CA02B1B66DA150C4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43611664,official_variant,fr,Erradhâa Est,Latn,ADM4 row / research sector code 43611664; dated ADM3 parent 4361,,
ALS-CA0BE50C1D9C533C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33521147,official_variant,fr,Bouhlale El Ali Nord,Latn,ADM4 row / research sector code 33521147; dated ADM3 parent 3352,,
ALS-CA62DB963F2D5CF2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115788,official_variant,fr,Ettahrir (2),Latn,ADM4 row / research sector code 115788; dated ADM3 parent 1157,,
ALS-CA734F3AD7EA5047,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2259771,official_variant,fr,Oued Kesseb,Latn,ADM4 row / research sector code 2259771; dated ADM3 parent 2259,,
ALS-CA739172BA4D5212,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1251167,official_variant,fr,Ennasr 2,Latn,ADM4 row / research sector code 1251167; dated ADM3 parent 1251,,
ALS-CA80C92CC65A5FEC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2252694,official_variant,fr,Es-Souani,Latn,ADM4 row / research sector code 2252694; dated ADM3 parent 2252,,
ALS-CAB533D3C7DF520B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2155636,official_variant,fr,Fadden Es-Souk,Latn,ADM4 row / research sector code 2155636; dated ADM3 parent 2155,,
ALS-CAD3C8EE13CE5A90,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-7B1B28620EBA,official_variant,fr,Oued Meliz,Latn,ADM3 row / dated 264-delegation research code 2258,,
ALS-CB064832D0ED5594,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51561718,official_variant,fr,Rabiaa Ouali,Latn,ADM4 row / research sector code 51561718; dated ADM3 parent 5156,,
ALS-CB0884B99E5A5F7D,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3321,official_variant,fr,Melloulech,Latn,January 2024 workbook row: governorate 33; municipality code 3321,,
ALS-CB10560F531D5579,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3113,official_variant,fr,Ezzouhour,Latn,January 2024 workbook row: governorate 31; municipality code 3113,,
ALS-CB1EBE59DAF05FEB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52551805,official_variant,fr,Essouihel,Latn,ADM4 row / research sector code 52551805; dated ADM3 parent 5255,,
ALS-CB3AA269885C5C0D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1357239,official_variant,fr,Borj El Louzir,Latn,ADM4 row / research sector code 1357239; dated ADM3 parent 1357,,
ALS-CB491BBFCF8E52AC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2358830,official_variant,fr,Djerissa Centre,Latn,ADM4 row / research sector code 2358830; dated ADM3 parent 2358,,
ALS-CB4934660EE2566D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116079,official_variant,fr,El Bassatine,Latn,ADM4 row / research sector code 116079; dated ADM3 parent 1160,,
ALS-CB616CE903745BC6,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4222,official_variant,fr,Hassi El Farid,Latn,January 2024 workbook row: governorate 42; municipality code 4222,,
ALS-CB8AECDAE86B5A60,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1251160,official_variant,fr,Ariana supérieur,Latn,ADM4 row / research sector code 1251160; dated ADM3 parent 1251,,
ALS-CB90F7626DF75F33,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33571191,official_variant,fr,Talalsa,Latn,ADM4 row / research sector code 33571191; dated ADM3 parent 3357,,
ALS-CB9FD12F08765948,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4119,official_variant,fr,Nasrallah,Latn,January 2024 workbook row: governorate 41; municipality code 4119,,
ALS-CBB73F2FBD685B09,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32581103,official_variant,fr,Amiret Touazra,Latn,ADM4 row / research sector code 32581103; dated ADM3 parent 3258,,
ALS-CBD2FAA3105D521E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4126,official_variant,fr,Abida,Latn,January 2024 workbook row: governorate 41; municipality code 4126,,
ALS-CBE5141793CE51B6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53541889,official_variant,fr,Bir Lahmar Ouest,Latn,ADM4 row / research sector code 53541889; dated ADM3 parent 5354,,
ALS-CC0F14EC1CE9533C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2154618,official_variant,fr,Ezzouarâa,Latn,ADM4 row / research sector code 2154618; dated ADM3 parent 2154,,
ALS-CC18E59D7CBA5DFD,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4326,official_variant,fr,Rahal,Latn,January 2024 workbook row: governorate 43; municipality code 4326,,
ALS-CC22B8868D6D5094,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33601211,official_variant,fr,En-Nozha,Latn,ADM4 row / research sector code 33601211; dated ADM3 parent 3360,,
ALS-CC4184CEFDE45DE9,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5316,official_variant,fr,Smar,Latn,January 2024 workbook row: governorate 53; municipality code 5316,,
ALS-CC570C17CD3054D0,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-4433AF57307B,official_variant,ar,خليج سدرة,Arab,Legacy spelling matched to official municipality entry خليج السدرة,,
ALS-CC8562FB21355998,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115659,official_variant,fr,El Romana,Latn,ADM4 row / research sector code 115659; dated ADM3 parent 1156,,
ALS-CC90DDF4B03B51F7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1361261,official_variant,fr,Fouchana,Latn,ADM4 row / research sector code 1361261; dated ADM3 parent 1361,,
ALS-CCA9867FF2565289,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-83574F602607,official_variant,fr,Kebili Sud,Latn,ADM3 row / dated 264-delegation research code 6351,,
ALS-CCD19B0C38C25E37,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51531699,official_variant,fr,Secteur (5),Latn,ADM4 row / research sector code 51531699; dated ADM3 parent 5153,,
ALS-CD0F0966902A5153,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1452289,official_variant,fr,Khaled Ibn El Oualid,Latn,ADM4 row / research sector code 1452289; dated ADM3 parent 1452,,
ALS-CD45A9101B505617,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32551073,official_variant,fr,Beni Hassen Sud,Latn,ADM4 row / research sector code 32551073; dated ADM3 parent 3255,,
ALS-CD66486A278050D4,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4118,official_variant,fr,Hajeb El Ayoun,Latn,January 2024 workbook row: governorate 41; municipality code 4118,,
ALS-CD6C810314F55F58,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33611214,official_variant,fr,El Ksar,Latn,ADM4 row / research sector code 33611214; dated ADM3 parent 3361,,
ALS-CD926A517A9554B8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61511918,official_variant,fr,El Mouthidès,Latn,ADM4 row / research sector code 61511918; dated ADM3 parent 6151,,
ALS-CDBC3F38B2225D93,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34551265,official_variant,fr,Ayoun El Mayel,Latn,ADM4 row / research sector code 34551265; dated ADM3 parent 3455,,
ALS-CE0995ED4AB0555E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6212,official_variant,fr,De guech,Latn,January 2024 workbook row: governorate 62; municipality code 6212,,
ALS-CE113A8858D95B8B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-47EFAA8BC79F,official_variant,fr,El Djem,Latn,ADM3 row / dated 264-delegation research code 3357,,
ALS-CE2CDBB326605649,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2252699,official_variant,fr,Souk Djemâa,Latn,ADM4 row / research sector code 2252699; dated ADM3 parent 2252,,
ALS-CE2DCED714EB567E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5312,official_variant,fr,Bir Lahmar,Latn,January 2024 workbook row: governorate 53; municipality code 5312,,
ALS-CE310C9C76D15666,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-F7ED4B759BD6,official_variant,fr,Ben Guerdane,Latn,ADM3 row / dated 264-delegation research code 5254,,
ALS-CE39FBA90CB45113,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43571628,official_variant,fr,Kallel,Latn,ADM4 row / research sector code 43571628; dated ADM3 parent 4357,,
ALS-CE3F8B3DB0715370,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5121,official_variant,fr,Menzel El Habib,Latn,January 2024 workbook row: governorate 51; municipality code 5121,,
ALS-CE40C8C2A5ED5641,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2253708,official_variant,fr,Sidi Abid,Latn,ADM4 row / research sector code 2253708; dated ADM3 parent 2253,,
ALS-CE58CF1D550E56C1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62542016,official_variant,fr,1er Juin,Latn,ADM4 row / research sector code 62542016; dated ADM3 parent 6254,,
ALS-CE5A7D7876F150AE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1656470,official_variant,fr,Saouef Est,Latn,ADM4 row / research sector code 1656470; dated ADM3 parent 1656,,
ALS-CE61BA7835475B8F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52521770,official_variant,fr,Hessi Mednine,Latn,ADM4 row / research sector code 52521770; dated ADM3 parent 5252,,
ALS-CE76C9D710DC514A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32581098,official_variant,fr,Khéredine,Latn,ADM4 row / research sector code 32581098; dated ADM3 parent 3258,,
ALS-CE79C8FD55225E89,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-D8723103173B,official_variant,fr,El Amra,Latn,ADM3 row / dated 264-delegation research code 3459,,
ALS-CE7FFCFB9AAF5603,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2259770,official_variant,fr,Bou Aouane,Latn,ADM4 row / research sector code 2259770; dated ADM3 parent 2259,,
ALS-CEE22F55C40A5009,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1256201,official_variant,fr,Khaireddine Pacha,Latn,ADM4 row / research sector code 1256201; dated ADM3 parent 1256,,
ALS-CF16E0DE1D255803,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-37A05990AA3D,transliteration,en,Dayr al-Kahf,Latn,"Regulation No. 46 of 2000, Article 10; Qada دير الكهف clause under Liwa البادية الشمالية",,
ALS-CF183E51895D5B6E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3324,official_variant,fr,El Bradâa,Latn,January 2024 workbook row: governorate 33; municipality code 3324,,
ALS-CF3444E67A175AA7,2.0.0,current,SRC-UNESCO-WHC-TN-2026,ENT-TN-SITE-CARTHAGE,official_variant,fr,Site archéologique de Carthage,Latn,World Heritage property 37,,
ALS-CF346F7A866853FC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33521140,official_variant,fr,Bou Merdes,Latn,ADM4 row / research sector code 33521140; dated ADM3 parent 3352,,
ALS-CF3AB577CC7B5442,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-GOVERNORATE-DB8D5C457676,official_variant,fr,Tunis,Latn,ADM2 row / research governorate code 11,,
ALS-CF596B95F4065266,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2421,official_variant,fr,Sidi Morched,Latn,January 2024 workbook row: governorate 24; municipality code 2421,,
ALS-CFA0583912FD5E81,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61511916,official_variant,fr,Er-Rahiba Sud,Latn,ADM4 row / research sector code 61511916; dated ADM3 parent 6151,,
ALS-CFAD234D20B9525E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43561619,official_variant,fr,Sidi Ali Ben Aoun,Latn,ADM4 row / research sector code 43561619; dated ADM3 parent 4356,,
ALS-CFDB66C0900F51A7,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6121,official_variant,fr,Lala,Latn,January 2024 workbook row: governorate 61; municipality code 6121,,
ALS-D00766CCAC975BDE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43531604,official_variant,fr,El Abaiedh,Latn,ADM4 row / research sector code 43531604; dated ADM3 parent 4353,,
ALS-D01B6442CC985501,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41591444,official_variant,fr,Ettouila,Latn,ADM4 row / research sector code 41591444; dated ADM3 parent 4159,,
ALS-D06F8B8DF6525225,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43561621,official_variant,fr,Essahla,Latn,ADM4 row / research sector code 43561621; dated ADM3 parent 4356,,
ALS-D071EB19D1BD5434,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43621679,official_variant,fr,Kassouda,Latn,ADM4 row / research sector code 43621679; dated ADM3 parent 4362,,
ALS-D078814511AD584E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42521475,official_variant,fr,Meghdoudech,Latn,ADM4 row / research sector code 42521475; dated ADM3 parent 4252,,
ALS-D082C89326C755CC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42521473,official_variant,fr,El Aouija,Latn,ADM4 row / research sector code 42521473; dated ADM3 parent 4252,,
ALS-D09604A916B15E01,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-GOVERNORATE-81845FB6BE40,official_variant,fr,Zaghouan,Latn,ADM2 row / research governorate code 16,,
ALS-D0A022A0E663558D,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3119,official_variant,fr,Hergla,Latn,January 2024 workbook row: governorate 31; municipality code 3119,,
ALS-D0A5ABB2B8FA5FE4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-7D47DBFD2C6B,official_variant,fr,Ouerdanine,Latn,ADM3 row / dated 264-delegation research code 3252,,
ALS-D0A671239B1F5291,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2456899,official_variant,fr,Ettricha,Latn,ADM4 row / research sector code 2456899; dated ADM3 parent 2456,,
ALS-D0EB52FB19BE52EB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52531787,official_variant,fr,Ksar El Jedid,Latn,ADM4 row / research sector code 52531787; dated ADM3 parent 5253,,
ALS-D11ED4C128165F76,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2158657,official_variant,fr,El Gammarthi,Latn,ADM4 row / research sector code 2158657; dated ADM3 parent 2158,,
ALS-D125F860669D5F0A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41591442,official_variant,fr,El Hmidet,Latn,ADM4 row / research sector code 41591442; dated ADM3 parent 4159,,
ALS-D12F76B289D55BF7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-2592EE0518F8,official_variant,fr,Djedeida,Latn,ADM3 row / dated 264-delegation research code 1456,,
ALS-D139581846545174,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2152598,official_variant,fr,Zouagha,Latn,ADM4 row / research sector code 2152598; dated ADM3 parent 2152,,
