id,schema_version,status,source_id,child_id,confidence,notes,parent_id,relationship_type,source_locator,valid_from,valid_to,verification_status
REL-SA-411FE2C370B04492,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-581BFC8197659E33,high,,ENT-SA-GOV-DADD502F27A15D5B,administrative_parent,"first table, row 5, administrative-centers cell, item 2",,,source_verified
REL-SA-412E92C6447556F6,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-BD2A54C3DD545773,high,,ENT-SA-GOV-F6B507FD51ABFA99,administrative_parent,"first table, row 19, administrative-centers cell, item 4",,,source_verified
REL-SA-416D43EDD173AB60,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-6DD64F511384C2D0,high,,ENT-SA-GOV-1012F4DE2918F5C0,administrative_parent,"first table, row 4, administrative-centers cell, item 13",,,source_verified
REL-SA-41753D8DD0519C65,2.0.0,current,SRC-SA-SAUDIPEDIA-ADMIN-2026,ENT-SA-REGION-NORTHERN-BORDERS,high,,ENT-SA-COUNTRY,administrative_parent,article body: list of the 13 administrative regions,,,source_verified
REL-SA-4191A88655C54F2A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-4E9A056B5E46204F,high,,ENT-SA-GOV-4968776827924217,administrative_parent,"first table, row 24, administrative-centers cell, item 4",,,source_verified
REL-SA-419987F599851438,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-7A80152254FC5EE6,high,,ENT-SA-REGION-ASIR,administrative_parent,"first table, row 2, administrative-centers cell, item 9",,,source_verified
REL-SA-419A19DC829CA89B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-8A0643A8162198A8,high,,ENT-SA-REGION-ASIR,administrative_parent,"first table, row 2, administrative-centers cell, item 17",,,source_verified
REL-SA-41C08EB8486C10CC,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-BFE3B77BD8B69490,high,,ENT-SA-GOV-6B5E3841F410A7CE,administrative_parent,"first table, row 10, administrative-centers cell, item 2",,,source_verified
REL-SA-41CEA6575A2D70F8,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-5C247D045B1615EC,high,,ENT-SA-GOV-4968776827924217,administrative_parent,"first table, row 24, administrative-centers cell, item 44",,,source_verified
REL-SA-424DCD13938F0A24,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-145C53E851398E3A,high,,ENT-SA-GOV-ACF1850CB5252CEA,administrative_parent,"first table, row 15, administrative-centers cell, item 10",,,source_verified
REL-SA-42C8DAEBB229E676,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-BCE23D520BBDA86F,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 70",,,source_verified
REL-SA-42E10E056AF2A9BC,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-CCAD61C1D9B1D8B0,high,,ENT-SA-GOV-3033013AB8AB9378,administrative_parent,"first table, row 12, administrative-centers cell, item 6",,,source_verified
REL-SA-42E51C16D91D6559,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-5EE9DABF97E7A4B4,high,,ENT-SA-REGION-MADINAH,administrative_parent,"first table, row 2, administrative-centers cell, item 13",,,source_verified
REL-SA-436094AC40B60F33,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-83AFD6AF1BD57249,high,,ENT-SA-GOV-11389C7DDBCDD8B8,administrative_parent,"first table, row 14, administrative-centers cell, item 13",,,source_verified
REL-SA-4374F82267678876,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-0D9B769A89A5AAA1,high,,ENT-SA-GOV-496D2C1A22F9EBD5,administrative_parent,"first table, row 9, administrative-centers cell, item 3",,,source_verified
REL-SA-4387B8BB25B24852,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-EB6A737C6113E88D,high,,ENT-SA-GOV-93E4595FD7371A0C,administrative_parent,"first table, row 4, administrative-centers cell, item 2",,,source_verified
REL-SA-4396A451300E4126,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-04A6F1DD0706A8C7,high,,ENT-SA-GOV-4613F0E7E6DB92E8,administrative_parent,"first table, row 5, administrative-centers cell, item 9",,,source_verified
REL-SA-43ACDD960E3AAA47,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-B216080D49F9B317,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 28",,,source_verified
REL-SA-43B1962B1128C4BC,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-4746D7F1B37B97E9,high,,ENT-SA-GOV-22D776FCD1DA4EBD,administrative_parent,"first table, row 11, administrative-centers cell, item 7",,,source_verified
REL-SA-43D1FD62E0D17DF6,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-CBCB5193C7A883EB,high,,ENT-SA-GOV-FA3702A8FED4F87B,administrative_parent,"first table, row 9, administrative-centers cell, item 4",,,source_verified
REL-SA-44021D1DEF61D740,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-86F3656E254E6871,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 29",,,source_verified
REL-SA-441B06E90A3AE8EF,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-AA257EC7F60CFA9C,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 89",,,source_verified
REL-SA-4425244ACD031D28,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-06E739486E101BF4,high,,ENT-SA-GOV-8A0C3F6E169E8D20,administrative_parent,"first table, row 4, administrative-centers cell, item 5",,,source_verified
REL-SA-44A217CA5A5C39B9,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,ENT-SA-CENTER-2BB6A2FAD13F2AE0,high,,ENT-SA-REGION-TABUK,administrative_parent,"first table, row 2, administrative-centers cell, item 3",,,source_verified
REL-SA-44D5616AB9D3BED0,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-AL-JAWF-2026,ENT-SA-CENTER-A64D8104CA7E2A59,high,,ENT-SA-REGION-AL-JAWF,administrative_parent,"first table, row 2, administrative-centers cell, item 4",,,source_verified
REL-SA-44E923D1F5915658,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-EB3835DC425EB42C,high,,ENT-SA-GOV-93AFA329DBE788FD,administrative_parent,"first table, row 13, administrative-centers cell, item 31",,,source_verified
REL-SA-44ECB63B7F29D6DB,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-B1016CFC5BEA82E5,high,,ENT-SA-GOV-32DF78B1A211205F,administrative_parent,"first table, row 7, administrative-centers cell, item 18",,,source_verified
REL-SA-44FB795524E1C410,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-AFFCC6FA50C3530E,high,,ENT-SA-GOV-93AFA329DBE788FD,administrative_parent,"first table, row 13, administrative-centers cell, item 23",,,source_verified
REL-SA-44FD9A5FA449DD73,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-EE17FFBD6ECE9588,high,,ENT-SA-GOV-352411777ECB9CC4,administrative_parent,"first table, row 8, administrative-centers cell, item 9",,,source_verified
REL-SA-45026327849B9286,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-C0EF9E42AC8A97F9,high,,ENT-SA-GOV-83CAFAD6977580B0,administrative_parent,"first table, row 9, administrative-centers cell, item 3",,,source_verified
REL-SA-452B5CAB1A98DCB8,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-5F0C8ED68C59CB8C,high,,ENT-SA-GOV-48BAA51B4B8C545B,administrative_parent,"first table, row 9, administrative-centers cell, item 13",,,source_verified
REL-SA-454421FBE55BB27D,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-4277CB3BBE8578A4,high,,ENT-SA-GOV-6500605C3AD51240,administrative_parent,"first table, row 19, administrative-centers cell, item 5",,,source_verified
REL-SA-454C52635676447A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NORTHERN-BORDERS-2026,ENT-SA-CENTER-D69F2C3A6D475EC9,high,,ENT-SA-REGION-NORTHERN-BORDERS,administrative_parent,"first table, row 2, administrative-centers cell, item 2",,,source_verified
REL-SA-45A41235FF3FCF77,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-4D5A358FCA9A39A0,high,,ENT-SA-GOV-B7C9E831EE8699B3,administrative_parent,"first table, row 4, administrative-centers cell, item 5",,,source_verified
REL-SA-45D5001479919927,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-F539782F053D6BB1,high,,ENT-SA-GOV-F29A97217815232B,administrative_parent,"first table, row 4, administrative-centers cell, item 12",,,source_verified
REL-SA-45EDB8D4C8363FB4,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-059E3F36682EBB91,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 58",,,source_verified
REL-SA-45FC2F49A773F821,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-AAE63707A4084A24,high,,ENT-SA-GOV-2D9312FBFF9239E0,administrative_parent,"first table, row 6, administrative-centers cell, item 26",,,source_verified
REL-SA-4644C9C26F2AA3EF,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-5FF8E2799943CE9F,high,,ENT-SA-GOV-48BAA51B4B8C545B,administrative_parent,"first table, row 9, administrative-centers cell, item 14",,,source_verified
REL-SA-467584C9E9000720,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-CBFEA80DE8D05003,high,,ENT-SA-GOV-F6B507FD51ABFA99,administrative_parent,"first table, row 19, administrative-centers cell, item 5",,,source_verified
REL-SA-468D5D423CC00D53,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-GOV-B06F172B0483F9BC,high,,ENT-SA-REGION-EASTERN,administrative_parent,"first table, row 3, first column",,,source_verified
REL-SA-46B45FD61DC078DE,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-AL-BAHA-2026,ENT-SA-CENTER-8865B95EE1E97566,high,,ENT-SA-GOV-F69B0E53570A320C,administrative_parent,"first table, row 8, administrative-centers cell, item 1",,,source_verified
REL-SA-46CD46EF9FC64867,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-45C79F1C516F19C0,high,,ENT-SA-GOV-9BD05061D906C9A3,administrative_parent,"first table, row 3, administrative-centers cell, item 3",,,source_verified
REL-SA-46D6934AF5F788EA,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-BFACA15D5C17B050,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 1",,,source_verified
REL-SA-47C0194F6F99974C,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-F062DC258F41E1A0,high,,ENT-SA-GOV-ABE7303A348F69D6,administrative_parent,"first table, row 9, administrative-centers cell, item 7",,,source_verified
REL-SA-47EC3DB0CF0DA67D,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-280076E9CEFA3FB4,high,,ENT-SA-GOV-4968776827924217,administrative_parent,"first table, row 24, administrative-centers cell, item 28",,,source_verified
REL-SA-48101E926275E962,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-C2ADA1CEAA61B737,high,,ENT-SA-GOV-7C0AB1893BE439D8,administrative_parent,"first table, row 3, administrative-centers cell, item 9",,,source_verified
REL-SA-4838E30BA7EA7B96,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,ENT-SA-GOV-C057D0834DC61F6C,high,,ENT-SA-REGION-JAZAN,administrative_parent,"first table, row 16, first column",,,source_verified
REL-SA-483935E1C7E6F717,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-521B41E6F7D53BD3,high,,ENT-SA-GOV-B665894385784AF0,administrative_parent,"first table, row 4, administrative-centers cell, item 3",,,source_verified
REL-SA-48518546BC255691,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-CEB10DE89A06B97E,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 34",,,source_verified
REL-SA-486C4F2227318EF9,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-384FEE0C7C7E73A4,high,,ENT-SA-GOV-32DF78B1A211205F,administrative_parent,"first table, row 7, administrative-centers cell, item 5",,,source_verified
REL-SA-488E12F07F289EE6,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-95E7CF4F89BF6F6A,high,,ENT-SA-GOV-124ADF774D8776B2,administrative_parent,"first table, row 8, administrative-centers cell, item 7",,,source_verified
REL-SA-48916C6C03797005,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-8C59BF14D1AFAFA2,high,,ENT-SA-GOV-FA3702A8FED4F87B,administrative_parent,"first table, row 9, administrative-centers cell, item 5",,,source_verified
REL-SA-48A483C8EAC61EE9,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-GOV-A775C28185B599DB,high,,ENT-SA-REGION-HAIL,administrative_parent,"first table, row 6, first column",,,source_verified
REL-SA-48D24798765A291E,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-EASTERN-2026,ENT-SA-CENTER-EE293F61AFCF7510,high,,ENT-SA-GOV-F29A97217815232B,administrative_parent,"first table, row 4, administrative-centers cell, item 2",,,source_verified
REL-SA-48E8FA83C6C55BC4,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,ENT-SA-CENTER-9B29F984530DB8B6,high,,ENT-SA-GOV-A633121064A8BEC3,administrative_parent,"first table, row 4, administrative-centers cell, item 2",,,source_verified
REL-SA-48ED665339DDC3C3,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-773909B7ED04458B,high,,ENT-SA-GOV-9D2A1A6C25FE0EAD,administrative_parent,"first table, row 8, administrative-centers cell, item 1",,,source_verified
REL-SA-4912DED1B5545479,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-68C0409D77B81B5E,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 68",,,source_verified
REL-SA-4925591106CDE375,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-7E4E4327DCBC8731,high,,ENT-SA-GOV-22D776FCD1DA4EBD,administrative_parent,"first table, row 11, administrative-centers cell, item 3",,,source_verified
REL-SA-492FB7851AB1498A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-7F4159649DEAADC6,high,,ENT-SA-GOV-8615669D55025510,administrative_parent,"first table, row 15, administrative-centers cell, item 10",,,source_verified
REL-SA-4930F8DA940D8516,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-CENTER-87703BF4BCF441DA,high,,ENT-SA-GOV-6500605C3AD51240,administrative_parent,"first table, row 19, administrative-centers cell, item 6",,,source_verified
REL-SA-49477A0ADCD262CD,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-EEE5671BD6000B9B,high,,ENT-SA-GOV-A867173B5B54C5F5,administrative_parent,"first table, row 6, administrative-centers cell, item 1",,,source_verified
REL-SA-496CFDF244C24B38,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-GOV-8A0C3F6E169E8D20,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 4, first column",,,source_verified
REL-SA-49A91D6EA583E48A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-AL-JAWF-2026,ENT-SA-CENTER-67ADF4B565914162,high,,ENT-SA-REGION-AL-JAWF,administrative_parent,"first table, row 2, administrative-centers cell, item 3",,,source_verified
REL-SA-49BD0DDEE15275DB,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,ENT-SA-GOV-8B62DD2DCFD16030,high,,ENT-SA-REGION-NAJRAN,administrative_parent,"first table, row 6, first column",,,source_verified
REL-SA-4A17D993DF7023A8,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-337A79E8C9082AB9,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 86",,,source_verified
REL-SA-4A1C4E698FF1A58B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,ENT-SA-CENTER-5731A9C566564457,high,,ENT-SA-GOV-1F0D9618D1F4E2AD,administrative_parent,"first table, row 8, administrative-centers cell, item 7",,,source_verified
REL-SA-4A31D7F6EEEBABD1,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-970BB874BD23DAF9,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 3",,,source_verified
REL-SA-4A90F308EA739838,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-CENTER-57EDA7074035D5CE,high,,ENT-SA-GOV-11B4C107A451128A,administrative_parent,"first table, row 10, administrative-centers cell, item 6",,,source_verified
REL-SA-4AA08477EFE861BE,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-3AF3C292B7F202F8,high,,ENT-SA-GOV-32DF78B1A211205F,administrative_parent,"first table, row 7, administrative-centers cell, item 14",,,source_verified
REL-SA-4B24023F8CDCFDFB,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-1E20C16A73770675,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 7",,,source_verified
REL-SA-4B6D24FB5953DFEF,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-JAZAN-2026,ENT-SA-CENTER-E962B3F9ACFEDA2B,high,,ENT-SA-GOV-9EB4C5517435FB30,administrative_parent,"first table, row 10, administrative-centers cell, item 1",,,source_verified
REL-SA-4B9574E64703C991,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-75AE1F01E24CD812,high,,ENT-SA-GOV-FAFB5D79363E32BC,administrative_parent,"first table, row 16, administrative-centers cell, item 9",,,source_verified
REL-SA-4BC257D6602A5D4D,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-DDF8F2FA9EA1F8CB,high,,ENT-SA-GOV-1012F4DE2918F5C0,administrative_parent,"first table, row 4, administrative-centers cell, item 18",,,source_verified
REL-SA-4BD197659BC03C42,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-F57AE8AAF94E604A,high,,ENT-SA-GOV-352411777ECB9CC4,administrative_parent,"first table, row 8, administrative-centers cell, item 25",,,source_verified
REL-SA-4BD66F72C37306A7,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-A480380D03F2391E,high,,ENT-SA-REGION-QASSIM,administrative_parent,"first table, row 2, administrative-centers cell, item 36",,,source_verified
REL-SA-4BD6D6E1833811FD,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-6903D103FAE17F2B,high,,ENT-SA-GOV-6D08168930635750,administrative_parent,"first table, row 8, administrative-centers cell, item 7",,,source_verified
REL-SA-4C0FF1A5E3A80683,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-GOV-ABE7303A348F69D6,high,,ENT-SA-REGION-RIYADH,administrative_parent,"first table, row 9, first column",,,source_verified
REL-SA-4C2A0ED8F9FB67AB,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-52CABCA99A88B461,high,,ENT-SA-GOV-F394C8EC1BCD0A1C,administrative_parent,"first table, row 12, administrative-centers cell, item 9",,,source_verified
REL-SA-4C3D5F91FEF1C81A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-GOV-DC867A8462E8BC00,high,,ENT-SA-REGION-RIYADH,administrative_parent,"first table, row 4, first column",,,source_verified
REL-SA-4C4592A360F8614A,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NAJRAN-2026,ENT-SA-CENTER-C233332742551DBF,high,,ENT-SA-REGION-NAJRAN,administrative_parent,"first table, row 2, administrative-centers cell, item 3",,,source_verified
REL-SA-4C97075E501307C8,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-DA4A34AD7DACBB58,high,,ENT-SA-GOV-4A018AAC0ECE9332,administrative_parent,"first table, row 20, administrative-centers cell, item 1",,,source_verified
REL-SA-4CA5037B141DF768,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-ASIR-2026,ENT-SA-GOV-FC6968ED8338793B,high,,ENT-SA-REGION-ASIR,administrative_parent,"first table, row 8, first column",,,source_verified
REL-SA-4CB6D2C5000BB523,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-NORTHERN-BORDERS-2026,ENT-SA-GOV-379C2E3E203038DE,high,,ENT-SA-REGION-NORTHERN-BORDERS,administrative_parent,"first table, row 4, first column",,,source_verified
REL-SA-4CBD45A56B394847,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MAKKAH-2026,ENT-SA-CENTER-3FA79CCB93F1E426,high,,ENT-SA-GOV-ACF1850CB5252CEA,administrative_parent,"first table, row 15, administrative-centers cell, item 11",,,source_verified
REL-SA-4CEA44EEC62F1A6D,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-6E2F08625497F41E,high,,ENT-SA-GOV-FE8276BE2E0EFE6B,administrative_parent,"first table, row 18, administrative-centers cell, item 8",,,source_verified
REL-SA-4CED15BA18E66BB7,2.0.0,current,SRC-UNESCO-WHC-SA-1329,ENT-SA-PLACE-DB64A0153D57A1FA,high,,ENT-SA-GOV-9BD05061D906C9A3,located_in,title and English description: north-west of Riyadh; urban ensemble at the ad-Dir’iyah oasis,,,source_verified
REL-SA-4D15B77F2BA817F9,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-AL-JAWF-2026,ENT-SA-CENTER-CA9FA1A535FAA025,high,,ENT-SA-GOV-2C019F6A25D99D14,administrative_parent,"first table, row 6, administrative-centers cell, item 3",,,source_verified
REL-SA-4D2561ECD34999F2,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-QASSIM-2026,ENT-SA-CENTER-D99B5624E0861EF9,high,,ENT-SA-GOV-8615669D55025510,administrative_parent,"first table, row 15, administrative-centers cell, item 7",,,source_verified
REL-SA-4D73C7E47EDC7451,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-TABUK-2026,ENT-SA-CENTER-F3641C6D2BF4CED9,high,,ENT-SA-GOV-DD98E64996D8EB74,administrative_parent,"first table, row 3, administrative-centers cell, item 9",,,source_verified
REL-SA-4D797B867A051387,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-508BEAE4E94C1C83,high,,ENT-SA-REGION-HAIL,administrative_parent,"first table, row 2, administrative-centers cell, item 13",,,source_verified
REL-SA-4E00E77E56EDC448,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-275FF951DFAACFCA,high,,ENT-SA-GOV-AB58F0565F0BDB6E,administrative_parent,"first table, row 10, administrative-centers cell, item 4",,,source_verified
REL-SA-4E6D24A839AB06AD,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-MADINAH-2026,ENT-SA-GOV-FA3702A8FED4F87B,high,,ENT-SA-REGION-MADINAH,administrative_parent,"first table, row 9, first column",,,source_verified
REL-SA-4EB6B49851D5ED19,2.0.0,current,SRC-SA-DIALECT-MIRROR-2026,ENT-SA-LEXEME-62CB74FC1D87FF11,low,,ENT-SA-VARIETY-EASTERN,form_of,Lexicon entry: شلون,,,local_reported
REL-SA-4EC877BB12284864,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-9C9D350411329C51,high,,ENT-SA-GOV-44975319776B3F30,administrative_parent,"first table, row 5, administrative-centers cell, item 98",,,source_verified
REL-SA-4F7687E8DE4C258B,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-DD7313BAC6A81806,high,,ENT-SA-GOV-4968776827924217,administrative_parent,"first table, row 24, administrative-centers cell, item 12",,,source_verified
REL-SA-4F87C54A56F58481,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-HAIL-2026,ENT-SA-CENTER-810DFD109835EDB5,high,,ENT-SA-GOV-A775C28185B599DB,administrative_parent,"first table, row 6, administrative-centers cell, item 5",,,source_verified
REL-SA-4F8A732693306207,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-5B207900F7ED844B,high,,ENT-SA-GOV-F6B507FD51ABFA99,administrative_parent,"first table, row 19, administrative-centers cell, item 3",,,source_verified
REL-SA-4FB1E13EFC786018,2.0.0,current,SRC-SA-SAUDIPEDIA-CENTERS-RIYADH-2026,ENT-SA-CENTER-933F4A4355E7985F,high,,ENT-SA-GOV-6B5E3841F410A7CE,administrative_parent,"first table, row 10, administrative-centers cell, item 5",,,source_verified
